onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.852	n/a	1926	video_start	82
166.852	n/a	83426	video_stop	102
167.402	n/a	83701	break cnt	break cnt
274.092	n/a	137046	9999	9999
