onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.034	n/a	517	video_start	81
118.428	n/a	59214	video_stop	101
118.924	n/a	59462	break cnt	break cnt
145.58	n/a	72790	9999	9999
