Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA075AMK,174084,78,1,n/a
NDARAA117NEJ,232680,72,1,n/a
NDARAC904DMU,117052,80,1,n/a
NDARAD481FXF,145708,81,1,n/a
NDARAE012DGA,203551,77,1,n/a
NDARAE199TDD,181757,79,1,n/a
NDARAG143ARJ,216511,83,1,n/a
NDARAJ366ZFA,221431,74,1,n/a
NDARAJ807UYR,186398,81,1,n/a
NDARAK653RYE,178422,84,1,n/a
NDARAM048AFP,171020,81,1,n/a
NDARAM277WZT,133401,94,1,n/a
NDARAM704GKZ,213554,80,1,n/a
NDARAN385MDH,204883,81,1,n/a
NDARAN461TGQ,236338,77,1,n/a
NDARAP359UM6,211979,79,1,n/a
NDARAT100AEQ,848925,79,1,n/a
NDARAU447JZH,149301,79,1,n/a
NDARAV534CJH,NaN,NaN,0,n/a
NDARAV747WVL,123912,78,1,n/a
NDARAV894XWD,NaN,NaN,0,n/a
NDARAY734WB0,145803,83,1,n/a
NDARBA507GCT,169415,79,1,n/a
NDARBB854DRN,125284,75,1,n/a
NDARBC580HR5,NaN,NaN,0,n/a
NDARBD879MBX,151604,103,1,n/a
NDARBF805EHN,229978,81,1,n/a
NDARBH024NH2,226929,78,1,n/a
NDARBK082PDD,210706,78,1,n/a
NDARBK669XJQ,223749,72,1,n/a
NDARBL117AUV,126913,108,1,n/a
NDARBM173BJG,120939,83,1,n/a
NDARBM213BEA,134235,83,1,n/a
NDARBP894XHG,103733,79,1,n/a
NDARBT747UHM,180482,78,1,n/a
NDARBU112XZE,193983,72,1,n/a
NDARBX121UM9,328445,210,1,n/a
NDARCA153NKE,172196,75,1,n/a
NDARCA186WGH,154241,82,1,n/a
NDARCD401HGZ,182958,79,1,n/a
NDARCE368YHM,158364,76,1,n/a
NDARCE721YB5,196220,82,1,n/a
NDARCH755XDL,159905,83,1,n/a
NDARCJ594BWQ,229304,178,1,n/a
NDARCL080RHP,166771,81,1,n/a
NDARCN669XPR,181509,82,1,n/a
NDARCR499NE4,162754,78,1,n/a
NDARCT933HF2,190343,81,1,n/a
NDARCU417HRA,221462,85,1,n/a
NDARCW071AU5,373598,158,1,n/a
NDARCW094JCG,368894,162,1,n/a
NDARCW419GBD,239304,285,1,n/a
NDARCW963FP9,362724,159,1,n/a
NDARCX221CWA,122847,79,1,n/a
NDARCZ947WU5,329416,154,1,n/a
NDARDB804YHE,198397,86,1,n/a
NDARDH670PXH,341833,80,1,n/a
NDARDL511UND,135752,77,1,n/a
NDARDN702GXX,147356,89,1,n/a
NDARDU986RBM,170242,76,1,n/a
NDARDV088AA3,133064,77,1,n/a
NDARDX469TC1,213281,96,1,n/a
NDARDX770PJK,NaN,NaN,0,n/a
NDARDZ946KVL,268427,142,1,n/a
NDAREC182WW2,NaN,NaN,0,n/a
NDARED047DTH,518251,91,1,n/a
NDAREE196FEG,338883,74,1,n/a
NDAREF057VX5,254598,74,1,n/a
NDAREG561ML5,133622,78,1,n/a
NDAREH876HG2,127938,70,1,n/a
NDAREH905REB,158929,86,1,n/a
NDAREK544ENR,NaN,NaN,0,n/a
NDAREK947FYP,181602,96,1,n/a
NDAREM018TJQ,160481,80,1,n/a
NDAREM731BYM,156138,83,1,n/a
NDAREN519BLJ,318749,141,1,n/a
NDARER840MKU,222014,89,1,n/a
NDARET550NXC,168687,76,1,n/a
NDARET632ELD,187961,82,1,n/a
NDARET949LMU,160409,82,1,n/a
NDAREV970HAN,172775,85,1,n/a
NDAREW976FNL,NaN,NaN,0,n/a
NDAREX091KUR,192316,87,1,n/a
NDAREY741MG9,258945,180,1,n/a
NDAREZ098ZPE,973042,139,1,n/a
NDARFB575BAT,248002,78,1,n/a
NDARFD316UD2,149122,80,1,n/a
NDARFE163HVN,117709,78,1,n/a
NDARFG114VB1,210278,74,1,n/a
NDARFJ100BDZ,356415,80,1,n/a
NDARFJ302HVD,121097,77,1,n/a
NDARFK610GY5,120823,76,1,n/a
NDARFL411AT1,188187,79,1,n/a
NDARFM080VAF,218076,85,1,n/a
NDARFN452VPC,169733,84,1,n/a
NDARFT581ZW5,124035,77,1,n/a
NDARFW292PBD,329544,63,1,n/a
NDARFW444PN1,218701,79,1,n/a
NDARFW972KFQ,116380,75,1,n/a
NDARFY075REK,NaN,NaN,0,n/a
NDARGB040MGR,202989,83,1,n/a
NDARGB441VVD,155993,80,1,n/a
NDARGC521HNP,139238,112,1,n/a
NDARGE366WNC,161529,77,1,n/a
NDARGE536BGD,129301,77,1,n/a
NDARGJ395FKP,122371,76,1,n/a
NDARGL107GFK,354485,79,1,n/a
NDARGL800LDW,251328,77,1,n/a
NDARGL834CMQ,159870,67,1,n/a
NDARGL963HU4,123721,109,1,n/a
NDARGM498YFL,206206,84,1,n/a
NDARGR106TJB,139370,76,1,n/a
NDARGT267UZR,118896,82,1,n/a
NDARGU485JJA,118466,79,1,n/a
NDARGU729WUR,134565,107,1,n/a
NDARGV956EGX,202380,82,1,n/a
NDARGW362UJZ,139421,126,1,n/a
NDARGX001CB1,548012,161,1,n/a
NDARGY054ENV,163503,85,1,n/a
NDARGY148EVU,817872,78,1,n/a
NDARHB772TE5,193082,82,1,n/a
NDARHB781DD8,NaN,NaN,0,n/a
NDARHC737MHK,169610,77,1,n/a
NDARHF269ATU,187467,79,1,n/a
NDARHF904CWB,179161,79,1,n/a
NDARHJ126UW2,166667,81,1,n/a
NDARHJ523XGB,209873,133,1,n/a
NDARHL238VL2,236099,83,1,n/a
NDARHM273AXL,176609,90,1,n/a
NDARHN131ZP6,172484,80,1,n/a
NDARHP176DPE,172123,84,1,n/a
NDARHP558MGA,175261,81,1,n/a
NDARHR443EHF,202606,87,1,n/a
NDARHR753ZKU,202355,77,1,n/a
NDARHR944BBY,172523,79,1,n/a
NDARHW718DTW,169793,82,1,n/a
NDARHX739YBW,165162,83,1,n/a
NDARHX877BLQ,170109,87,1,n/a
NDARHY177LY9,223449,78,1,n/a
NDARHZ439EBY,255701,81,1,n/a
NDARJD282HJ4,342559,81,1,n/a
NDARJE086YU0,184449,111,1,n/a
NDARJH441HJD,205655,79,1,n/a
NDARJH925ZCD,216902,159,1,n/a
NDARJJ356DAL,119123,74,1,n/a
NDARJJ859RRW,184093,83,1,n/a
NDARJK910PDK,206225,132,1,n/a
NDARJM708VGE,213558,88,1,n/a
NDARJM759GYH,200182,81,1,n/a
NDARJP489HCE,1014501,80,1,n/a
NDARJR525HTX,212740,90,1,n/a
NDARJR687LGX,130279,77,1,n/a
NDARJT730WP0,NaN,NaN,0,n/a
NDARJW315BUA,152637,72,1,n/a
NDARJX421FWR,309167,103,1,n/a
NDARJY033DKZ,201427,78,1,n/a
NDARJZ549HU8,278621,80,1,n/a
NDARJZ715FE8,145013,82,1,n/a
NDARKA627LF8,248702,80,1,n/a
NDARKD134TCX,294504,145,1,n/a
NDARKE331EHD,142929,76,1,n/a
NDARKG785VAJ,123505,78,1,n/a
NDARKG859AGN,203107,81,1,n/a
NDARKM497VKX,206533,80,1,n/a
NDARKM551DA4,246930,79,1,n/a
NDARKM635UY0,289120,83,1,n/a
NDARKU278YRR,168255,80,1,n/a
NDARKX346VTV,151600,59,1,n/a
NDARKX761BH9,255447,81,1,n/a
NDARLA516PH1,211753,82,1,n/a
NDARLA623HN3,NaN,NaN,0,n/a
NDARLB017MBJ,165268,79,1,n/a
NDARLB629BJ1,139927,85,1,n/a
NDARLC358CYJ,322698,159,1,n/a
NDARLF283KJX,215665,81,1,n/a
NDARLF480DMW,119527,91,1,n/a
NDARLF616PBU,116210,78,1,n/a
NDARLG890JDU,167851,75,1,n/a
NDARLH979WFX,484381,155,1,n/a
NDARLJ311YNA,117445,77,1,n/a
NDARLJ549WTT,186667,69,1,n/a
NDARLL720BGU,169094,78,1,n/a
NDARLV086DEH,NaN,NaN,0,n/a
NDARLW308UR0,119622,83,1,n/a
NDARLX816JUZ,203321,79,1,n/a
NDARLY585ZVN,117388,77,1,n/a
NDARLZ104NDT,118847,79,1,n/a
NDARLZ228PCB,542783,79,1,n/a
NDARMC759CX3,132813,86,1,n/a
NDARME656MTN,204767,79,1,n/a
NDARMG278GYH,140194,81,1,n/a
NDARMH625WKL,152958,74,1,n/a
NDARMH763YZD,NaN,NaN,0,n/a
NDARML926NEG,417885,83,1,n/a
NDARMM782KJK,143133,79,1,n/a
NDARMM905VYR,121628,76,1,n/a
NDARMM990URX,124516,78,1,n/a
NDARMT271DT6,173269,78,1,n/a
NDARMU053YEU,211508,96,1,n/a
NDARMV247HRA,1143771,82,1,n/a
NDARMV410ZFY,303767,83,1,n/a
NDARMW178UDD,204203,79,1,n/a
NDARMW252AJW,467410,79,1,n/a
NDARMY301WFK,358117,73,1,n/a
NDARMY533CYM,241782,76,1,n/a
NDARMY967HNA,202944,80,1,n/a
NDARMZ908DUR,160342,78,1,n/a
NDARNB824ARJ,124832,102,1,n/a
NDARNE767VAJ,117348,158,1,n/a
NDARNF766VW2,309360,101,1,n/a
NDARNF954MK3,196951,181,1,n/a
NDARNF994TPA,188417,79,1,n/a
NDARNG689AAP,156885,83,1,n/a
NDARNJ894VH2,192736,83,1,n/a
NDARNL599TMZ,206035,80,1,n/a
NDARNM624PDC,225457,79,1,n/a
NDARNM834MY9,193050,77,1,n/a
NDARNP939DDQ,180248,80,1,n/a
NDARNR773DL4,274999,82,1,n/a
NDARNT042GRA,170329,82,1,n/a
NDARNT572CMD,160361,85,1,n/a
NDARNT939YMG,217872,78,1,n/a
NDARNW182PJC,167266,83,1,n/a
NDARNW218ZBU,167604,83,1,n/a
NDARNW797PD6,NaN,NaN,0,n/a
NDARNX795LFK,202329,79,1,n/a
NDARNY964EA0,187644,79,1,n/a
NDARNZ615UEU,202004,85,1,n/a
NDARPC817XZ5,169205,87,1,n/a
NDARPD977VX2,253299,82,1,n/a
NDARPL306LC6,200103,93,1,n/a
NDARPL721WTD,149375,84,1,n/a
NDARPU897CM5,403574,161,1,n/a
NDARPV249ZRF,395463,77,1,n/a
NDARPW482TVE,185354,81,1,n/a
NDARPX155RF3,405744,173,1,n/a
NDARPX219TW0,125865,79,1,n/a
NDARPX244EHJ,158736,80,1,n/a
NDARPZ621ZLE,202751,83,1,n/a
NDARRD720XZK,245056,81,1,n/a
NDARRE333EKT,740968,94,1,n/a
NDARRF897HB5,458072,170,1,n/a
NDARRG199RU4,146275,77,1,n/a
NDARRG415BJM,206930,79,1,n/a
NDARRG735TU5,202776,81,1,n/a
NDARRH407MEY,164620,80,1,n/a
NDARRH725XYA,132926,81,1,n/a
NDARRL660CME,732510,79,1,n/a
NDARRN619WHY,927304,100,1,n/a
NDARRP592GHK,181069,84,1,n/a
NDARRP818DWL,199805,81,1,n/a
NDARRV638MJV,124408,82,1,n/a
NDARRW100AU0,214583,77,1,n/a
NDARRY112RAK,165038,78,1,n/a
NDARTA808DEQ,207206,80,1,n/a
NDARTE785ZMJ,216377,99,1,n/a
NDARTF133LLM,326291,150,1,n/a
NDARTF833WXB,174303,80,1,n/a
NDARTG464MWG,202831,79,1,n/a
NDARTH610GMK,178563,81,1,n/a
NDARTJ032FJ2,238878,80,1,n/a
NDARTJ418GP0,209442,91,1,n/a
NDARTK185PBH,872118,75,1,n/a
NDARTK657DV6,124077,80,1,n/a
NDARTL336THT,165329,86,1,n/a
NDARTN158LRF,176785,78,1,n/a
NDARTR365NCY,169347,79,1,n/a
NDARTR811WH9,199897,127,1,n/a
NDARTR840XP1,147901,78,1,n/a
NDARTU768MY1,160530,79,1,n/a
NDARTW939GJF,173937,83,1,n/a
NDARTX012JHM,194855,79,1,n/a
NDARTX659HAF,181366,77,1,n/a
NDARUD764NFJ,NaN,NaN,0,n/a
NDARUE533XNH,137398,88,1,n/a
NDARUF069EHR,119789,84,1,n/a
NDARUF389TXE,172069,122,1,n/a
NDARUF935UL3,209583,82,1,n/a
NDARUG507AZX,346876,86,1,n/a
NDARUJ646APQ,212053,84,1,n/a
NDARUL224GN6,122011,78,1,n/a
NDARUL881JR9,NaN,NaN,0,n/a
NDARUM569EV1,200005,81,1,n/a
NDARUN300FG1,165234,77,1,n/a
NDARUP101NXA,221201,83,1,n/a
NDARUR987CDM,114427,77,1,n/a
NDARUT607MWK,354528,165,1,n/a
NDARUV263YB5,117647,77,1,n/a
NDARUV418FB8,140757,77,1,n/a
NDARUW904FMQ,222134,81,1,n/a
NDARUX114RGJ,158093,76,1,n/a
NDARUX216VHK,118062,78,1,n/a
NDARUY876VL1,141442,130,1,n/a
NDARVB297WUM,190506,72,1,n/a
NDARVB607WW4,246954,103,1,n/a
NDARVB811FVD,848556,82,1,n/a
NDARVC246ZY8,187891,87,1,n/a
NDARVD685RRJ,118376,82,1,n/a
NDARVE724GEF,214254,82,1,n/a
NDARVG148WHV,184280,79,1,n/a
NDARVG436WGG,221277,73,1,n/a
NDARVG461LA2,120212,79,1,n/a
NDARVG618BM6,218371,80,1,n/a
NDARVG971CHH,204004,81,1,n/a
NDARVH070WH6,199904,79,1,n/a
NDARVL555VVA,193316,75,1,n/a
NDARVM685MER,173240,78,1,n/a
NDARVN646NZP,117185,82,1,n/a
NDARVN666JV7,241842,79,1,n/a
NDARVP281CJ4,217782,79,1,n/a
