Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA075AMK,139539,76,1,n/a
NDARAA117NEJ,150323,78,1,n/a
NDARAC904DMU,119183,77,1,n/a
NDARAD481FXF,138221,78,1,n/a
NDARAE012DGA,359787,161,1,n/a
NDARAE199TDD,152325,79,1,n/a
NDARAG143ARJ,120993,74,1,n/a
NDARAJ366ZFA,120072,75,1,n/a
NDARAJ807UYR,128873,102,1,n/a
NDARAK653RYE,124014,78,1,n/a
NDARAM048AFP,122590,80,1,n/a
NDARAM277WZT,92702,76,1,n/a
NDARAM704GKZ,322595,156,1,n/a
NDARAN385MDH,345601,162,1,n/a
NDARAN461TGQ,133596,77,1,n/a
NDARAP359UM6,338425,156,1,n/a
NDARAT100AEQ,122317,82,1,n/a
NDARAU447JZH,116852,77,1,n/a
NDARAV534CJH,160204,78,1,n/a
NDARAV747WVL,128175,79,1,n/a
NDARAV894XWD,168149,78,1,n/a
NDARAY734WB0,125348,78,1,n/a
NDARBA507GCT,126074,77,1,n/a
NDARBB854DRN,138816,76,1,n/a
NDARBC580HR5,200697,74,1,n/a
NDARBD879MBX,364997,160,1,n/a
NDARBF805EHN,351409,159,1,n/a
NDARBH024NH2,350043,186,1,n/a
NDARBK082PDD,450937,158,1,n/a
NDARBK669XJQ,122650,77,1,n/a
NDARBL117AUV,129604,114,1,n/a
NDARBM173BJG,292488,168,1,n/a
NDARBM213BEA,NaN,NaN,0,n/a
NDARBP894XHG,97519,77,1,n/a
NDARBT747UHM,141703,76,1,n/a
NDARBU112XZE,120627,82,1,n/a
NDARBX121UM9,NaN,NaN,0,n/a
NDARCA153NKE,223584,93,1,n/a
NDARCA186WGH,120860,79,1,n/a
NDARCD401HGZ,126575,76,1,n/a
NDARCE368YHM,122022,71,1,n/a
NDARCE721YB5,224023,75,1,n/a
NDARCH755XDL,117432,81,1,n/a
NDARCJ594BWQ,321888,164,1,n/a
NDARCL080RHP,173958,76,1,n/a
NDARCN669XPR,142249,83,1,n/a
NDARCR499NE4,NaN,NaN,0,n/a
NDARCT933HF2,133483,81,1,n/a
NDARCU417HRA,129323,76,1,n/a
NDARCW071AU5,159563,79,1,n/a
NDARCW094JCG,119016,76,1,n/a
NDARCW419GBD,222731,162,1,n/a
NDARCW963FP9,135819,77,1,n/a
NDARCX221CWA,118293,78,1,n/a
NDARCZ947WU5,122761,75,1,n/a
NDARDB804YHE,126192,77,1,n/a
NDARDH670PXH,437169,156,1,n/a
NDARDL511UND,140346,75,1,n/a
NDARDN702GXX,216680,79,1,n/a
NDARDU986RBM,384669,159,1,n/a
NDARDV088AA3,100786,77,1,n/a
NDARDX469TC1,136586,88,1,n/a
NDARDX770PJK,142504,79,1,n/a
NDARDZ946KVL,NaN,NaN,0,n/a
NDAREC182WW2,132338,77,1,n/a
NDARED047DTH,121592,81,1,n/a
NDAREE196FEG,141298,81,1,n/a
NDAREF057VX5,180625,72,1,n/a
NDAREG561ML5,164349,78,1,n/a
NDAREH876HG2,97109,78,1,n/a
NDAREH905REB,NaN,NaN,0,n/a
NDAREK544ENR,129624,79,1,n/a
NDAREK947FYP,126677,86,1,n/a
