Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA075AMK,131987,130,1,n/a
NDARAA117NEJ,NaN,NaN,0,n/a
NDARAC904DMU,243128,134,1,n/a
NDARAD481FXF,126940,130,1,n/a
NDARAE012DGA,259427,134,1,n/a
NDARAE199TDD,146485,130,1,n/a
NDARAG143ARJ,275948,134,1,n/a
NDARAJ366ZFA,128165,130,1,n/a
NDARAJ807UYR,143013,130,1,n/a
NDARAK653RYE,208004,130,1,n/a
NDARAM048AFP,227079,130,1,n/a
NDARAM277WZT,116191,130,1,n/a
NDARAM704GKZ,241653,134,1,n/a
NDARAN385MDH,273127,134,1,n/a
NDARAN461TGQ,275331,130,1,n/a
NDARAP359UM6,246726,134,1,n/a
NDARAT100AEQ,131439,130,1,n/a
NDARAU447JZH,143363,130,1,n/a
NDARAV534CJH,241980,130,1,n/a
NDARAV747WVL,128389,130,1,n/a
NDARAV894XWD,226680,130,1,n/a
NDARAY734WB0,127116,130,1,n/a
NDARBA507GCT,210704,130,1,n/a
NDARBB854DRN,190832,130,1,n/a
NDARBC580HR5,238756,130,1,n/a
NDARBD879MBX,337457,134,1,n/a
NDARBF805EHN,260151,134,1,n/a
NDARBH024NH2,290676,134,1,n/a
NDARBK082PDD,336421,134,1,n/a
NDARBK669XJQ,152012,130,1,n/a
NDARBL117AUV,133087,130,1,n/a
NDARBM173BJG,245978,134,1,n/a
NDARBM213BEA,NaN,NaN,0,n/a
NDARBP894XHG,157059,130,1,n/a
NDARBT747UHM,252805,130,1,n/a
NDARBU112XZE,133437,130,1,n/a
NDARBX121UM9,242802,134,1,n/a
NDARCA153NKE,269503,134,1,n/a
NDARCA186WGH,127513,130,1,n/a
NDARCD401HGZ,128513,130,1,n/a
NDARCE368YHM,129039,130,1,n/a
NDARCE721YB5,346658,134,1,n/a
NDARCH755XDL,NaN,NaN,0,n/a
NDARCJ594BWQ,244074,134,1,n/a
NDARCL080RHP,127737,130,1,n/a
NDARCN669XPR,362583,134,1,n/a
NDARCR499NE4,NaN,NaN,0,n/a
NDARCT933HF2,128312,130,1,n/a
NDARCU417HRA,225154,130,1,n/a
NDARCW071AU5,261678,134,1,n/a
NDARCW094JCG,241931,134,1,n/a
NDARCW419GBD,NaN,NaN,0,n/a
NDARCW963FP9,268701,134,1,n/a
NDARCX221CWA,142313,130,1,n/a
NDARCZ947WU5,250404,134,1,n/a
NDARDB804YHE,131061,130,1,n/a
NDARDH670PXH,303132,134,1,n/a
NDARDL511UND,344333,134,1,n/a
NDARDN702GXX,258278,134,1,n/a
NDARDU986RBM,260301,134,1,n/a
NDARDV088AA3,353408,134,1,n/a
NDARDX469TC1,127439,130,1,n/a
NDARDX770PJK,NaN,NaN,0,n/a
NDARDZ946KVL,154387,130,1,n/a
NDAREC182WW2,169503,130,1,n/a
NDARED047DTH,135686,130,1,n/a
NDAREE196FEG,146362,130,1,n/a
NDAREF057VX5,256029,130,1,n/a
NDAREG561ML5,349284,134,1,n/a
NDAREH876HG2,197853,130,1,n/a
NDAREH905REB,133689,130,1,n/a
NDAREK544ENR,225154,130,1,n/a
NDAREK947FYP,131989,130,1,n/a
NDAREM018TJQ,127940,130,1,n/a
NDAREM731BYM,242502,134,1,n/a
NDAREN519BLJ,315693,134,1,n/a
NDARER840MKU,NaN,NaN,0,n/a
NDARET550NXC,289856,134,1,n/a
NDARET632ELD,370857,134,1,n/a
NDARET949LMU,131640,130,1,n/a
NDAREV970HAN,165810,130,1,n/a
NDAREW976FNL,NaN,NaN,0,n/a
NDAREX091KUR,284698,134,1,n/a
NDAREY741MG9,269412,134,1,n/a
NDAREZ098ZPE,131687,130,1,n/a
NDARFB575BAT,131739,130,1,n/a
NDARFD316UD2,329532,134,1,n/a
NDARFE163HVN,127215,130,1,n/a
NDARFG114VB1,219379,130,1,n/a
NDARFJ100BDZ,NaN,NaN,0,n/a
NDARFJ302HVD,NaN,NaN,0,n/a
NDARFK610GY5,267374,134,1,n/a
NDARFL411AT1,114266,130,1,n/a
NDARFM080VAF,144435,130,1,n/a
NDARFN452VPC,127991,130,1,n/a
NDARFT581ZW5,303051,134,1,n/a
NDARFW292PBD,127338,130,1,n/a
NDARFW444PN1,128641,130,1,n/a
NDARFW972KFQ,243925,134,1,n/a
NDARFY075REK,212255,130,1,n/a
NDARGB040MGR,243825,134,1,n/a
NDARGB441VVD,330908,134,1,n/a
NDARGC521HNP,NaN,NaN,0,n/a
NDARGE366WNC,153713,130,1,n/a
NDARGE536BGD,129112,130,1,n/a
NDARGJ395FKP,261806,134,1,n/a
NDARGL107GFK,211655,130,1,n/a
NDARGL800LDW,276637,134,1,n/a
NDARGL834CMQ,128663,130,1,n/a
NDARGL963HU4,130988,130,1,n/a
NDARGM498YFL,153510,130,1,n/a
NDARGR106TJB,280933,134,1,n/a
NDARGT267UZR,243256,134,1,n/a
NDARGU485JJA,285473,134,1,n/a
NDARGU729WUR,264448,134,1,n/a
NDARGV956EGX,128316,130,1,n/a
NDARGW362UJZ,277976,134,1,n/a
NDARGX001CB1,370983,134,1,n/a
NDARGY054ENV,127062,130,1,n/a
NDARGY148EVU,131089,130,1,n/a
NDARHB772TE5,223479,130,1,n/a
NDARHB781DD8,223955,130,1,n/a
NDARHC737MHK,171530,130,1,n/a
NDARHF269ATU,NaN,NaN,0,n/a
NDARHF904CWB,143587,130,1,n/a
NDARHJ126UW2,128316,130,1,n/a
NDARHJ523XGB,145738,130,1,n/a
NDARHL238VL2,128390,130,1,n/a
NDARHM273AXL,114638,130,1,n/a
NDARHN131ZP6,328682,134,1,n/a
NDARHP176DPE,131163,130,1,n/a
NDARHP558MGA,NaN,NaN,0,n/a
NDARHR443EHF,127215,130,1,n/a
NDARHR753ZKU,258725,134,1,n/a
NDARHR944BBY,131738,130,1,n/a
NDARHW718DTW,244554,134,1,n/a
NDARHX739YBW,135387,130,1,n/a
NDARHX877BLQ,NaN,NaN,0,n/a
NDARHY177LY9,241656,134,1,n/a
NDARHZ439EBY,118436,130,1,n/a
NDARJD282HJ4,NaN,NaN,0,n/a
NDARJE086YU0,131012,130,1,n/a
NDARJH441HJD,270733,134,1,n/a
NDARJH925ZCD,NaN,NaN,0,n/a
NDARJJ356DAL,127589,130,1,n/a
NDARJJ859RRW,NaN,NaN,0,n/a
NDARJK910PDK,252576,134,1,n/a
NDARJM708VGE,128817,130,1,n/a
NDARJM759GYH,243382,134,1,n/a
NDARJP489HCE,138240,130,1,n/a
NDARJR525HTX,148412,130,1,n/a
NDARJR687LGX,116117,130,1,n/a
NDARJT730WP0,147971,130,1,n/a
NDARJW315BUA,243878,134,1,n/a
NDARJX421FWR,153038,130,1,n/a
NDARJY033DKZ,242926,134,1,n/a
NDARJZ549HU8,129116,130,1,n/a
NDARJZ715FE8,202454,130,1,n/a
NDARKA627LF8,261324,134,1,n/a
NDARKD134TCX,243229,134,1,n/a
NDARKE331EHD,246126,134,1,n/a
NDARKG785VAJ,130139,130,1,n/a
NDARKG859AGN,245976,134,1,n/a
NDARKM497VKX,244955,130,1,n/a
NDARKM551DA4,142712,130,1,n/a
NDARKM635UY0,373258,134,1,n/a
NDARKU278YRR,327207,134,1,n/a
NDARKX346VTV,208080,130,1,n/a
NDARKX761BH9,133137,130,1,n/a
NDARLA516PH1,127688,130,1,n/a
NDARLA623HN3,258230,130,1,n/a
NDARLB017MBJ,126994,130,1,n/a
NDARLB629BJ1,114740,130,1,n/a
NDARLC358CYJ,155363,130,1,n/a
NDARLF283KJX,134812,130,1,n/a
NDARLF480DMW,128539,130,1,n/a
NDARLF616PBU,356707,134,1,n/a
NDARLG890JDU,245079,134,1,n/a
NDARLH979WFX,344983,134,1,n/a
NDARLJ311YNA,NaN,NaN,0,n/a
NDARLJ549WTT,257880,130,1,n/a
NDARLL720BGU,258404,134,1,n/a
NDARLV086DEH,211654,130,1,n/a
NDARLW308UR0,129113,130,1,n/a
NDARLX816JUZ,127287,130,1,n/a
NDARLY585ZVN,245630,134,1,n/a
NDARLZ104NDT,270249,134,1,n/a
NDARLZ228PCB,131863,130,1,n/a
NDARMC759CX3,132215,130,1,n/a
NDARME656MTN,140038,130,1,n/a
NDARMG278GYH,129240,130,1,n/a
NDARMH625WKL,116915,130,1,n/a
NDARMH763YZD,290231,130,1,n/a
NDARML926NEG,214304,130,1,n/a
NDARMM782KJK,128016,130,1,n/a
NDARMM905VYR,128862,130,1,n/a
NDARMM990URX,NaN,NaN,0,n/a
NDARMT271DT6,134263,130,1,n/a
NDARMU053YEU,245175,134,1,n/a
NDARMV247HRA,NaN,NaN,0,n/a
NDARMV410ZFY,157762,130,1,n/a
NDARMW178UDD,274350,134,1,n/a
NDARMW252AJW,130611,130,1,n/a
NDARMY301WFK,270326,130,1,n/a
NDARMY533CYM,155112,130,1,n/a
NDARMY967HNA,138040,130,1,n/a
NDARMZ908DUR,131663,130,1,n/a
NDARNB824ARJ,127613,130,1,n/a
NDARNE767VAJ,130240,130,1,n/a
NDARNF766VW2,211455,130,1,n/a
NDARNF954MK3,130214,130,1,n/a
NDARNF994TPA,NaN,NaN,0,n/a
NDARNG689AAP,128612,130,1,n/a
NDARNJ894VH2,136985,130,1,n/a
NDARNL599TMZ,131687,130,1,n/a
NDARNM624PDC,135563,130,1,n/a
