Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA075AMK,82263,4,1,n/a
NDARAA117NEJ,104894,7,1,n/a
NDARAC904DMU,82276,4,1,n/a
NDARAD481FXF,82759,4,1,n/a
NDARAE012DGA,83181,4,1,n/a
NDARAE199TDD,82246,4,1,n/a
NDARAG143ARJ,82262,4,1,n/a
NDARAJ366ZFA,82575,4,1,n/a
NDARAJ807UYR,82278,4,1,n/a
NDARAK653RYE,83940,4,1,n/a
NDARAM048AFP,83901,4,1,n/a
NDARAM277WZT,82477,4,1,n/a
NDARAM704GKZ,82697,4,1,n/a
NDARAN385MDH,82672,4,1,n/a
NDARAN461TGQ,83983,4,1,n/a
NDARAP359UM6,82655,4,1,n/a
NDARAT100AEQ,83139,4,1,n/a
NDARAU447JZH,82257,4,1,n/a
NDARAV534CJH,83902,4,1,n/a
NDARAV747WVL,82260,4,1,n/a
NDARAV894XWD,83932,4,1,n/a
NDARAY734WB0,82254,4,1,n/a
NDARBA507GCT,83931,4,1,n/a
NDARBB854DRN,168745,5,0,n/a
NDARBC580HR5,83936,4,1,n/a
NDARBD879MBX,83962,4,1,n/a
NDARBF805EHN,82667,4,1,n/a
NDARBH024NH2,82686,4,1,n/a
NDARBK082PDD,82669,4,1,n/a
NDARBK669XJQ,82736,4,1,n/a
NDARBL117AUV,83185,4,1,n/a
NDARBM173BJG,82690,4,1,n/a
NDARBM213BEA,NaN,NaN,0,n/a
NDARBP894XHG,82938,4,1,n/a
NDARBT747UHM,83926,4,1,n/a
NDARBU112XZE,82253,4,1,n/a
NDARBX121UM9,82269,4,1,n/a
NDARCA153NKE,82703,4,1,n/a
NDARCA186WGH,82298,4,1,n/a
NDARCD401HGZ,82305,4,1,n/a
NDARCE368YHM,85260,5,1,n/a
NDARCE721YB5,83983,4,1,n/a
NDARCH755XDL,82249,4,1,n/a
NDARCJ594BWQ,82649,4,1,n/a
NDARCL080RHP,82265,4,1,n/a
NDARCN669XPR,84006,4,1,n/a
NDARCR499NE4,97898,5,1,n/a
NDARCT933HF2,82297,4,1,n/a
NDARCU417HRA,83932,4,1,n/a
NDARCW071AU5,82688,4,1,n/a
NDARCW094JCG,82694,4,1,n/a
NDARCW419GBD,NaN,NaN,0,n/a
NDARCW963FP9,83190,4,1,n/a
NDARCX221CWA,82686,4,1,n/a
NDARCZ947WU5,82295,4,1,n/a
NDARDB804YHE,82289,4,1,n/a
NDARDH670PXH,83994,4,1,n/a
NDARDL511UND,104752,6,1,n/a
NDARDN702GXX,82242,4,1,n/a
NDARDU986RBM,82706,4,1,n/a
NDARDV088AA3,83917,4,1,n/a
NDARDX469TC1,82496,4,1,n/a
NDARDX770PJK,99261,5,1,n/a
NDARDZ946KVL,82266,4,1,n/a
NDAREC182WW2,83415,4,1,n/a
NDARED047DTH,82266,4,1,n/a
NDAREE196FEG,82306,4,1,n/a
NDAREF057VX5,82298,4,1,n/a
NDAREG561ML5,104610,6,1,n/a
NDAREH876HG2,83543,4,1,n/a
NDAREH905REB,82253,4,1,n/a
NDAREK544ENR,83906,4,1,n/a
NDAREK947FYP,82281,4,1,n/a
NDAREM018TJQ,82256,4,1,n/a
NDAREM731BYM,82247,4,1,n/a
NDAREN519BLJ,195767,56,1,n/a
NDARER840MKU,82240,4,1,n/a
NDARET550NXC,83955,4,1,n/a
NDARET632ELD,83927,4,1,n/a
NDARET949LMU,82256,4,1,n/a
NDAREV970HAN,82798,4,1,n/a
NDAREW976FNL,83938,3,1,n/a
NDAREX091KUR,82766,4,1,n/a
NDAREY741MG9,105325,7,1,n/a
NDAREZ098ZPE,82285,4,1,n/a
NDARFB575BAT,82254,4,1,n/a
NDARFD316UD2,83928,4,1,n/a
NDARFE163HVN,82650,4,1,n/a
NDARFG114VB1,83911,4,1,n/a
NDARFJ100BDZ,NaN,NaN,0,n/a
NDARFJ302HVD,95712,5,1,n/a
NDARFK610GY5,82712,4,1,n/a
NDARFL411AT1,82258,4,1,n/a
NDARFM080VAF,82265,4,1,n/a
NDARFN452VPC,82251,4,1,n/a
NDARFT581ZW5,83168,4,1,n/a
