onset	duration	sample	value	event_code	feedback
0	n/a	0	contrastTrial_start	5	n/a
95.598	n/a	47799	contrastChangeB2_start	95	n/a
101.404	n/a	50702	contrastTrial_start	5	n/a
105.808	n/a	52904	right_target	9	n/a
108.208	n/a	54104	contrastTrial_start	5	n/a
114.208	n/a	57104	right_target	9	n/a
115.748	n/a	57874	right_buttonPress	13	smiley_face
116.608	n/a	58304	contrastTrial_start	5	n/a
121.008	n/a	60504	left_target	8	n/a
122.328	n/a	61164	left_buttonPress	12	smiley_face
123.408	n/a	61704	contrastTrial_start	5	n/a
123.588	n/a	61794	left_buttonPress	12	non_target
129.408	n/a	64704	left_target	8	n/a
131.078	n/a	65539	right_buttonPress	13	sad_face
131.578	n/a	65789	right_buttonPress	13	non_target
131.768	n/a	65884	right_buttonPress	13	non_target
131.818	n/a	65909	contrastTrial_start	5	n/a
131.958	n/a	65979	right_buttonPress	13	non_target
136.218	n/a	68109	right_target	9	n/a
138.198	n/a	69099	left_buttonPress	12	sad_face
138.618	n/a	69309	contrastTrial_start	5	n/a
138.808	n/a	69404	left_buttonPress	12	non_target
144.528	n/a	72264	left_buttonPress	12	non_target
144.618	n/a	72309	left_target	8	n/a
147.018	n/a	73509	contrastTrial_start	5	n/a
147.796	n/a	73898	right_buttonPress	13	non_target
153.016	n/a	76508	left_target	8	n/a
155.418	n/a	77709	contrastTrial_start	5	n/a
159.816	n/a	79908	right_target	9	n/a
161.666	n/a	80833	left_buttonPress	12	sad_face
162.216	n/a	81108	contrastTrial_start	5	n/a
165.016	n/a	82508	left_target	8	n/a
167.416	n/a	83708	contrastTrial_start	5	n/a
168.406	n/a	84203	right_buttonPress	13	non_target
168.556	n/a	84278	right_buttonPress	13	non_target
170.216	n/a	85108	left_target	8	n/a
172.616	n/a	86308	contrastTrial_start	5	n/a
175.416	n/a	87708	left_target	8	n/a
177.816	n/a	88908	contrastTrial_start	5	n/a
183.816	n/a	91908	right_target	9	n/a
186.216	n/a	93108	contrastTrial_start	5	n/a
186.376	n/a	93188	right_buttonPress	13	non_target
187.536	n/a	93768	left_buttonPress	12	non_target
187.926	n/a	93963	left_buttonPress	12	non_target
188.146	n/a	94073	left_buttonPress	12	non_target
190.616	n/a	95308	right_target	9	n/a
192.72	n/a	96360	left_buttonPress	12	sad_face
193.026	n/a	96513	contrastTrial_start	5	n/a
199.026	n/a	99513	right_target	9	n/a
201.426	n/a	100713	contrastTrial_start	5	n/a
201.846	n/a	100923	right_buttonPress	13	non_target
202.276	n/a	101138	right_buttonPress	13	non_target
204.226	n/a	102113	right_target	9	n/a
206.588	n/a	103294	left_buttonPress	12	sad_face
206.646	n/a	103323	contrastTrial_start	5	n/a
211.046	n/a	105523	left_target	8	n/a
212.636	n/a	106318	right_buttonPress	13	sad_face
213.446	n/a	106723	contrastTrial_start	5	n/a
216.246	n/a	108123	right_target	9	n/a
218.646	n/a	109323	contrastTrial_start	5	n/a
221.446	n/a	110723	left_target	8	n/a
223.846	n/a	111923	contrastTrial_start	5	n/a
226.646	n/a	113323	right_target	9	n/a
229.046	n/a	114523	contrastTrial_start	5	n/a
231.846	n/a	115923	right_target	9	n/a
234.246	n/a	117123	contrastTrial_start	5	n/a
238.646	n/a	119323	left_target	8	n/a
240.466	n/a	120233	right_buttonPress	13	sad_face
241.046	n/a	120523	contrastTrial_start	5	n/a
245.446	n/a	122723	left_target	8	n/a
247.076	n/a	123538	left_buttonPress	12	smiley_face
247.846	n/a	123923	contrastTrial_start	5	n/a
253.846	n/a	126923	right_target	9	n/a
255.966	n/a	127983	right_buttonPress	13	smiley_face
256.246	n/a	128123	contrastTrial_start	5	n/a
259.526	n/a	129763	left_buttonPress	12	non_target
261.704	n/a	130852	left_buttonPress	12	non_target
262.246	n/a	131123	left_target	8	n/a
263.786	n/a	131893	left_buttonPress	12	smiley_face
264.634	n/a	132317	left_buttonPress	12	non_target
264.646	n/a	132323	contrastTrial_start	5	n/a
271.028	n/a	135514	break cnt	break cnt	n/a
309.948	n/a	154974	9999	9999	n/a
313.03	n/a	156515	video_start	83	n/a
483.572	n/a	241786	video_stop	103	n/a
484.102	n/a	242051	break cnt	break cnt	n/a
550.902	n/a	275451	contrastChangeB3_start	96	n/a
556.632	n/a	278316	contrastTrial_start	5	n/a
562.632	n/a	281316	right_target	9	n/a
564.72	n/a	282360	right_buttonPress	13	smiley_face
565.032	n/a	282516	contrastTrial_start	5	n/a
569.43	n/a	284715	right_target	9	n/a
571.62	n/a	285810	right_buttonPress	13	smiley_face
571.83	n/a	285915	contrastTrial_start	5	n/a
574.63	n/a	287315	right_target	9	n/a
576.57	n/a	288285	left_buttonPress	12	sad_face
577.03	n/a	288515	contrastTrial_start	5	n/a
583.03	n/a	291515	left_target	8	n/a
584.83	n/a	292415	right_buttonPress	13	sad_face
585.43	n/a	292715	contrastTrial_start	5	n/a
589.83	n/a	294915	left_target	8	n/a
591.75	n/a	295875	left_buttonPress	12	smiley_face
592.23	n/a	296115	contrastTrial_start	5	n/a
598.23	n/a	299115	right_target	9	n/a
599.6	n/a	299800	right_buttonPress	13	smiley_face
600.63	n/a	300315	contrastTrial_start	5	n/a
605.03	n/a	302515	right_target	9	n/a
606.74	n/a	303370	right_buttonPress	13	smiley_face
607.43	n/a	303715	contrastTrial_start	5	n/a
610.23	n/a	305115	right_target	9	n/a
612.63	n/a	306315	contrastTrial_start	5	n/a
614.07	n/a	307035	right_buttonPress	13	non_target
614.25	n/a	307125	right_buttonPress	13	non_target
615.43	n/a	307715	left_target	8	n/a
617.85	n/a	308925	contrastTrial_start	5	n/a
