onset	duration	sample	value	event_code
0	n/a	0	9999	9999
4.29	n/a	2145	video_start	82
167.28	n/a	83640	video_stop	102
167.858	n/a	83929	break cnt	break cnt
171.71	n/a	85855	9999	9999
